image_path,label
D:/Deepfake_Detection_project/frames1/real_02_27__walking_and_outside_surprised__QW05XUUZ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_03__outside_talking_still_laughing__GBYWJW06_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_09__talking_angry_couch__P70H1JB0_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_18__exit_phone_room_frame7.jpg,fake
D:/Deepfake_Detection_project/frames1/real_13_20__talking_against_wall__4SAX54BT_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__kitchen_pan__3J3BHSHI_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_26__podium_speech_happy__ILLP29ZH_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_10__walk_down_hall_angry__G48B2EQ2_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_26__kitchen_pan__WX836VLY_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_19__kitchen_still__IDX76N5R_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_07__walking_down_indoor_hall_disgust__CRGVSDBI_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__exit_phone_room__10R2HRAU_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_25__talking_against_wall__7YMTAF29_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/fake_05__walking_outside_cafe_disgusted_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_13__meeting_serious__GBYWJW06_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_20__walk_down_hall_angry__6SUW7063_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_14__kitchen_still__A5A1Q467_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_16_08__kitchen_still__8Q7JCS95_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_15__walking_down_indoor_hall_disgust__CYD62VPP_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_27__talking_against_wall_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_23_10__walk_down_hall_angry__ZHJO34DY_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_down_indoor_hall_disgust__GNIMW95Z_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_22__exit_phone_room__C1U7OY5M_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_and_outside_surprised__GNIMW95Z_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__talking_against_wall__8DTEGQ54_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_02__exit_phone_room__3J3BHSHI_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__walk_down_hall_angry__A5A1Q467_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_13__outside_talking_pan_laughing__2TM4IFSF_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_03__walking_down_street_outside_angry__1IXGY2FK_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__outside_talking_pan_laughing__UQ0BOBNO_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__outside_talking_still_laughing__8DTEGQ54_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_03__talking_angry_couch__5C1OMK8W_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_14__exit_phone_room__4SO1CSAM_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_21__exit_phone_room__CGIID3GV_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_18__exit_phone_room__22UBC0BS_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__talking_angry_couch__1VMZUH1W_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__walk_down_hall_angry__KWGI1LSZ_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_20__exit_phone_room__C50CSOEX_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/fake_21__outside_talking_still_laughing_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_06_26__podium_speech_happy__L5BVR5L9_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__talking_against_wall__87WSBJP3_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_25__outside_talking_still_laughing__ODAQ7BZL_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_07__talking_angry_couch__PGC20QSY_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_26__walking_outside_cafe_disgusted_frame9.jpg,fake
D:/Deepfake_Detection_project/frames1/real_09_13__outside_talking_pan_laughing__TG55WJXX_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_21__outside_talking_pan_laughing__YCSEBZO4_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_16_05__exit_phone_room__4MEM6YNQ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_03__outside_talking_pan_laughing__IFSURI9X_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_13__podium_speech_happy__KMQ3AW6A_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_27__walking_down_street_outside_angry__S3T7SK9O_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_20__outside_talking_pan_laughing__5VT4USF9_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_17__walking_outside_cafe_disgusted__C4VHXZFY_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_07__podium_speech_happy__P9QFO50U_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/fake_28__talking_angry_couch_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_17_16__outside_talking_pan_laughing__S7UMSIQV_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__talking_angry_couch__FAFWDR4W_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__hugging_happy__EKE2KNRE_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_13__outside_talking_pan_laughing__0RKOCC6A_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__meeting_serious__83ABVHC3_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_03__walking_down_indoor_hall_disgust__KJ221YN0_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_11__outside_talking_still_laughing__GNK9UR8K_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_02__talking_against_wall__YVGY8LOK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_18__exit_phone_room__3VP8836C_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_20__walk_down_hall_angry__43KAHOT2_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__walk_down_hall_angry__N0SRODQD_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_14__walking_outside_cafe_disgusted__3IUBEKCT_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_04__talking_against_wall__7NW4Z6WZ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__podium_speech_happy__D1K19NUP_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__hugging_happy__X9X7FAZG_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_22__outside_talking_pan_laughing__VK6BF5NV_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__kitchen_pan__O4SXNLRL_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__talking_angry_couch__GNIMW95Z_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__walking_down_indoor_hall_disgust__IL675GCI_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_21__talking_angry_couch__5Y31RZP8_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_12__podium_speech_happy__N0SRODQD_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__kitchen_pan__WHQ1229T_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__outside_talking_pan_laughing__LXLR1B6N_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_18__outside_talking_pan_laughing__OXMEEFUQ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_21__walking_down_indoor_hall_disgust__87WSBJP3_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_14__walk_down_hall_angry__A5A1Q467_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_21__walking_outside_cafe_disgusted__NFBISHIN_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__walking_outside_cafe_disgusted__RKQTC50P_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__kitchen_pan__88BSFG9O_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_21__exit_phone_room__87WSBJP3_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_21__secret_conversation__N0WM4GSV_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_04__exit_phone_room_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_07_15__outside_talking_still_laughing__KM6M2TBT_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_03__walking_outside_cafe_disgusted__QH3Y0IG0_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__kitchen_still__WHQ1229T_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_03__kitchen_still__1IXGY2FK_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__walk_down_hall_angry__8DTEGQ54_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_14__walking_and_outside_surprised__OMLZILK3_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_23__outside_talking_still_laughing__GYY4VANY_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_18__talking_against_wall_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_21_14__outside_talking_still_laughing__IRKML4J0_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_13__kitchen_still_frame7.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_27__walk_down_hall_angry__IL675GCI_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_02__walking_and_outside_surprised__CP5HFV3K_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_02__walking_down_street_outside_angry__6KUOFMZW_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_25__walking_down_indoor_hall_disgust__FQE07ND1_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_22__walk_down_hall_angry__VK6BF5NV_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_01__walking_and_outside_surprised__YVGY8LOK_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_23__outside_talking_still_laughing__W9MT3Q5K_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_06__kitchen_pan_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_09_26__walk_down_hall_angry__XXGYLT82_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__walking_down_indoor_hall_disgust__IL675GCI_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_26__exit_phone_room__FGNGC2GT_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__podium_speech_happy__7JPPCV50_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_21__walking_down_street_outside_angry__MKU99DVX_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_01__outside_talking_still_laughing__ZYCZ30C0_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_22__walk_down_hall_angry__C1U7OY5M_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_24__kitchen_pan__YR5OVD4S_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__kitchen_pan__0M6JNS5D_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_07__walking_outside_cafe_disgusted__IFSURI9X_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_26__walking_outside_cafe_disgusted__WBSXBL82_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_25__outside_talking_still_laughing__DW2L6D2V_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_12__outside_talking_still_laughing__2TM4IFSF_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_22__exit_phone_room__C1U7OY5M_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_25__walking_down_indoor_hall_disgust__2R46UX3R_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__walking_down_indoor_hall_disgust__TU7RHG0S_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_28__walking_outside_cafe_disgusted__U9LRLJ6N_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_07__kitchen_pan__NMGYPBXE_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_01__walking_down_street_outside_angry_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_09_01__talking_angry_couch__P70H1JB0_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__kitchen_pan__RK17XFJ9_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_09__outside_talking_still_laughing__98NUQ3E6_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__walking_down_street_outside_angry__59PN7WZ2_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__outside_talking_pan_laughing__WIZ7GKOD_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__walk_down_hall_angry__4SAX54BT_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_21__walking_outside_cafe_disgusted__87WSBJP3_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_03__hugging_happy_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_18_03__kitchen_still__22UBC0BS_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_15__outside_talking_pan_laughing__TN2CWM3K_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_27__hugging_happy_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/fake_18__podium_speech_happy_frame8.jpg,fake
D:/Deepfake_Detection_project/frames1/real_07_20__outside_talking_pan_laughing__5VT4USF9_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_15__exit_phone_room__OMLZILK3_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_01__hugging_happy__ZYCZ30C0_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_14__outside_talking_pan_laughing__R7SPX6OK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_01__podium_speech_happy__6I623VU9_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__exit_phone_room__87WSBJP3_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__hugging_happy__4OJNJLOO_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__hugging_happy__1IXGY2FK_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_12__outside_talking_pan_laughing__VD7BCF1U_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/fake_18__outside_talking_pan_laughing_frame6.jpg,fake
D:/Deepfake_Detection_project/frames1/real_01_21__talking_angry_couch__03X7CELV_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__walk_down_hall_angry__1JCLEEBQ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_03__talking_against_wall__Q14RO7M7_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_09__exit_phone_room__6KUOFMZW_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_20__podium_speech_happy__99NHTFBM_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_23__podium_speech_happy__YR5OVD4S_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__walking_and_outside_surprised__QW05XUUZ_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_04__kitchen_pan__T04P6ELC_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__hugging_happy__H4SUVFTL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__walking_down_street_outside_angry__N0SRODQD_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_27__hugging_happy_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_09_14__talking_angry_couch__6TEK3ZX0_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_11__podium_speech_happy__T7DK03O1_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_04__exit_phone_room__QKCCFKBT_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__outside_talking_pan_laughing__8DTEGQ54_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_13__walking_down_street_outside_angry__NDMHWBT1_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_down_street_outside_angry__ZTV6TUQ9_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_18__kitchen_still__PT4YKO2R_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__exit_phone_room__10R2HRAU_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_13__walking_down_street_outside_angry__2YSYT2N3_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_03__podium_speech_happy__UEC1BI8E_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_11__walking_down_street_outside_angry_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_13_11__podium_speech_happy__XXKQ4XM0_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__walk_down_hall_angry__FV8M8O2C_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__walking_outside_cafe_disgusted__TU7RHG0S_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_07__outside_talking_still_laughing__FGNGC2GT_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/fake_22__talking_against_wall_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_05_16__podium_speech_happy__053HPS1G_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_01__walking_and_outside_surprised__YVGY8LOK_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__talking_angry_couch__I8G2LWD1_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_07__walking_down_street_outside_angry__0VN0A2T3_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_26__walking_down_street_outside_angry__CJALTDKT_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_01__walk_down_hall_angry__02HILKYO_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_26__podium_speech_happy__1UEDQ3GY_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_14__walking_outside_cafe_disgusted__ILLP29ZH_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_04__outside_talking_pan_laughing__WX836VLY_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/fake_20__walking_outside_cafe_disgusted_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_27_18__walk_down_hall_angry__BSOLX3SI_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_09__walking_down_indoor_hall_disgust__0IRM5ADD_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_07__outside_talking_pan_laughing__LEVU87KC_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__outside_talking_still_laughing__P2FAY3DR_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__hugging_happy__87WSBJP3_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_15__walking_and_outside_surprised__OY4I7ZU8_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__talking_against_wall__3GLHD5MH_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_24__walking_down_street_outside_angry__7E3GY85F_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_21__outside_talking_pan_laughing_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_11_03__podium_speech_happy__P08VGHTA_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__walking_down_indoor_hall_disgust__NYHE8D0J_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_02__outside_talking_still_laughing__8CH7R4LW_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_outside_cafe_disgusted__1KU29EUL_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__meeting_serious__FCNL2OVP_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_09__walking_down_street_outside_angry__9TDCEK1Q_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_02__kitchen_pan__CP5HFV3K_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_01__talking_angry_couch__JZUXXFRB_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_07__walking_outside_cafe_disgusted__PAE9HCA8_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__meeting_serious__1IXGY2FK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walk_down_hall_angry__1KU29EUL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__outside_talking_still_laughing__HTG660F8_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__kitchen_still__TBLYQBIY_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__walking_outside_cafe_disgusted__94435UY3_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__kitchen_pan__0M6JNS5D_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__podium_speech_happy__C50CSOEX_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__walk_down_hall_angry__A5A1Q467_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_12__talking_angry_couch__OVOQACG8_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_02__walking_outside_cafe_disgusted__CP5HFV3K_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_03__walking_down_indoor_hall_disgust__OY4I7ZU8_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_25__hugging_happy__2R46UX3R_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_01__walking_and_outside_surprised__02HILKYO_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_27__walk_down_hall_angry__LM907ECA_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__talking_angry_couch__1H07DFQJ_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_10__talking_angry_couch__BVVPN5D5_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_12__outside_talking_pan_laughing__Z7EWFA0P_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_04__walking_outside_cafe_disgusted__ZK95PQDE_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_20__outside_talking_still_laughing__OTGHOG4Z_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_08__exit_phone_room__YN1Q9TER_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_18__walking_down_indoor_hall_disgust__PQFTWVRQ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_13__exit_phone_room__7YMTAF29_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__walking_and_outside_surprised__1KU29EUL_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_21__kitchen_still__V53E3RVB_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__walking_down_indoor_hall_disgust__NYHE8D0J_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_13__walking_and_outside_surprised__DJ7MF331_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_13__walking_down_indoor_hall_disgust__CP5HFV3K_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_21__outside_talking_still_laughing__J54W3PV1_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_21__walking_outside_cafe_disgusted__NFBISHIN_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_25__outside_talking_still_laughing__IW9OFVMG_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__hugging_happy__O4SXNLRL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_14__talking_angry_couch__8U9ULZDT_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_15__talking_angry_couch_frame9.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_07__kitchen_pan__O4SXNLRL_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_04__kitchen_pan__B6YJ9IW1_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_02__podium_speech_happy__9TDCEK1Q_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_02__hugging_happy__XNJIS4S3_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_18__talking_against_wall__AI94QW74_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_02__exit_phone_room__SUIZOXAJ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_14__talking_angry_couch__8U9ULZDT_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__kitchen_still__O56DDU3S_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_06__walking_and_outside_surprised__O7L5Z9U8_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__outside_talking_still_laughing__6SB2BR0A_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_17__kitchen_pan__JZYRLJ8T_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_07__outside_talking_still_laughing__5VT4USF9_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_21__talking_against_wall__PF4WD2KJ_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_15__kitchen_pan__AIOM1U5V_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__talking_against_wall__OPTNKNYK_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_21__kitchen_pan__Z8H2TRCI_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_06__podium_speech_happy__0VR4Y891_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__hugging_happy__2XWC5JED_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_04__walking_and_outside_surprised__SUIZOXAJ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_13__outside_talking_pan_laughing__TG55WJXX_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_17__talking_against_wall__M3H96PDQ_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_09__hugging_happy__RCETIXYL_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_26__podium_speech_happy__1ZRIYSSU_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_13__talking_against_wall__LPT427RY_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_25__outside_talking_pan_laughing__AUC0HY5T_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_06__walking_down_street_outside_angry__F3I4PDYF_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_17__kitchen_pan__JZYRLJ8T_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_21__kitchen_still__K7KXUHMU_frame1.jpg,real
